id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,knownName,placeOfBirth,secondNationality,secondNationalityId
8q8yol44e42o9hwttlopznvh0,Max,Nielsen,NaN,NaN,Male,M. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-10-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,right,22.0,2023-06-15Z,NaN,active,yes,NaN,NaN,NaN,NaN
8wql45w71t7ifmk62r4zsca38,Rasmus Frank,Johansen,NaN,NaN,Male,R. Johansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-03-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,26.0,2022-07-23Z,NaN,active,yes,NaN,NaN,NaN,NaN
az9x5coo3hl4qkt16x24pp5re,Moubarack,Compaoré,Moubarack,Compaoré,Male,M. Compaoré,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Attacker,player,2002-09-24,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,178.0,NaN,NaN,20.0,2023-07-05Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN
b20lp3ufi88q4pckp39hsjbsa,Jonathan,Frost Fischer,Jonathan,Fischer,Male,J. Fischer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-11-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,16.0,2022-07-01Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN
beu3ypladd5dexnm9x946kjkk,Alexander,Nathan,NaN,NaN,Male,A. Nathan,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-03-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2023-09-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
bgk8lqv11jhwxo5m1rjlfdz4k,William Ansgar,Smith Tønning,William,Tønning,Male,W. Tønning,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1999-05-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,NaN,right,73.0,2023-07-18Z,2024-01-01Z,active,no,NaN,Slagelse,Canada,1iaoypzp6syf32cz9l15pzp7e
bp232fgjrfyok2471ec7u1tcl,Mathias,Laustrup Kristensen,Mathias,Kristensen,Male,M. Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-03-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,77.0,right,11.0,2023-07-10Z,2025-01-03Z,active,no,NaN,NaN,NaN,NaN
bpoqmt2dwwsm57vdfrm9stvro,Laurits,Nørby,NaN,NaN,Male,L. Nørby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-06-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,50.0,2023-09-01Z,2025-06-30Z,active,yes,NaN,NaN,NaN,NaN
byo84y6tes11u0ug2gg971yzu,Christopher,Bobber Elgaard Møller,Christopher,Moller,Male,C. Bobber,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2003-04-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,25.0,2024-02-05Z,2024-07-10Z,active,no,NaN,NaN,NaN,NaN
cflwegqpzch8y30pb3dhigqnd,Emil,Søgaard Jensen,NaN,NaN,Male,E. Søgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-11-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,18.0,2021-07-01Z,2024-09-03Z,active,no,NaN,NaN,NaN,NaN
cuufy3ioo1kio56er2cfn0mqc,Mads,Lautrup Freundlich,Mads,Freundlich,Male,M. Freundlich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-03-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,70.0,right,33.0,2020-09-01Z,2024-07-16Z,active,no,NaN,NaN,NaN,NaN
d15dtwvizu35wrpgviagx54b8,Konrad,Lyngø Gaardsøe,NaN,NaN,Male,K. Lyngø Gaardsøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-07-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,49.0,2024-03-31Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
dg41tes6yfdqktd9rzi7mq3h0,Jens,Justesen,NaN,NaN,Male,J. Justesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2004-09-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2023-05-25Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
dks42ixnh6n3utbuqmovk3a50,Abdoul Said Razack,Yoda,Abdoul,Yoda,Male,A. Yoda,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Midfielder,player,2000-12-20,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,182.0,75.0,NaN,21.0,2021-08-30Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
dppuijohq1dfgwzfs2u1lynkl,Simon,Skov Jakobsen,Simon,Jakobsen,Male,S. Jakobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1990-11-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,191.0,86.0,NaN,2.0,2020-01-28Z,2024-06-30Z,active,no,NaN,Silkeborg,NaN,NaN
dwuxps3jv2852642q000wep6,Villads,Rasmussen,NaN,NaN,Male,V. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-11-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,17.0,2021-07-14Z,NaN,active,yes,NaN,NaN,NaN,NaN
dxv40hh07gxq4hn0i6dwb2l4a,Andreas,Søndergaard,Andreas,Söndergaard,Male,A. Søndergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-01-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,NaN,right,1.0,2024-01-27Z,NaN,active,yes,NaN,NaN,NaN,NaN
e19g5bz7s9wqcvj8mttztxi0a,Oliver Augustus,Sparre Klitten,Oliver,Klitten,Male,O. Klitten,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-05-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,7.0,2023-06-15Z,NaN,active,yes,NaN,NaN,NaN,NaN
ea2x4o6ufsqoz2zz7tqcnvo16,Lukas,Sparre Klitten,Lukas,Klitten,Male,L. Klitten,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-05-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,193.0,70.0,left,27.0,2023-09-01Z,NaN,active,yes,Lukas Klitten,Aalborg,NaN,NaN
ebd3uvtt54wkdsahc2127j02c,Frederik,Dietz Nielsen,NaN,NaN,Male,F. Dietz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-10-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,13.0,2021-05-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
efubck8twu1elbhlomltnjjtg,Richmond,Gyamfi,Richmond,Gyamfi,Male,R. Gyamfi,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2004-09-09,Ghana,2q2sw72utw5gu9t5y4knckwba,185.0,NaN,right,19.0,2024-02-17Z,2024-07-10Z,active,no,NaN,NaN,NaN,NaN
ew927mi250fb7j5nf7scu16fp,Martin,Thomsen,NaN,NaN,Male,M. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1982-08-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,84.0,NaN,NaN,2021-07-01Z,NaN,active,yes,NaN,Hobro,NaN,NaN
iygkwt0uv3gt899wmlbwc296,Laurs,Østerby Skjellerup,Laurs,Skjellerup,Male,L. Skjellerup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2002-08-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,81.0,right,9.0,2022-07-12Z,2023-12-29Z,active,no,NaN,NaN,NaN,NaN
k3qdvvg6cmatp55ivsa9714a,Christian,Brøgger Hørby,Christian,Hørby,Male,C. Hørby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-03-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,NaN,NaN,8.0,2023-07-04Z,2024-08-02Z,active,no,NaN,NaN,NaN,NaN
lu9bber07etravimh00k745x,Jesper,Bøge Pedersen,Jesper,Bøge,Male,J. Bøge,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1990-02-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,70.0,right,3.0,2013-03-12Z,2025-02-03Z,active,no,NaN,NaN,NaN,NaN
xd4gm9uiq807dri1gs3ltclw,Joachim,Justsen Andersen,NaN,NaN,Male,J. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2006-04-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,77.0,right,16.0,2024-04-19Z,NaN,active,yes,NaN,NaN,NaN,NaN
1c1089x0q8l4klj3dz7jmkh78,Omar Sheik,Ali,NaN,NaN,Male,O. Ali,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-06-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2023-08-08Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
1nn1wc14k9zd3wtu73loj7kes,Paul,Ngongo Iversen,Paul,Ngongo,Male,P. Ngongo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-05-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,7.0,2021-07-01Z,2024-09-02Z,active,no,NaN,NaN,NaN,NaN
24t4ulsxyeufbmnnht3bru3md,Sebastian,Denius Nielsen,NaN,NaN,Male,S. Denius,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-06-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,34.0,2022-07-11Z,2024-01-26Z,active,no,NaN,NaN,NaN,NaN
259axcx9672z4ojo2g766ypzo,Mark,Schmidt,NaN,NaN,Male,M. Schmidt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-06-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2023-10-19Z,NaN,active,yes,NaN,NaN,NaN,NaN
2o8ixlj5a60v1ksfqph5q2k89,Simon,Trier Jakobsen,NaN,NaN,Male,S. Trier,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-07-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,80.0,both,24.0,2023-07-01Z,2024-01-09Z,active,no,NaN,NaN,NaN,NaN
37mo55lynu3blqnb8k9ln8k16,Patrick,Lindholm Tjørnelund,Patrick,Tjørnelund,Male,P. Tjørnelund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-04-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,2.0,2021-07-01Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
3l0wq19mq865qi29ndtb0axn9,Thomas,Friis Mikkelsen,Thomas,Mikkelsen,Male,T. Mikkelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1990-01-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,83.0,right,9.0,2021-08-30Z,2024-06-30Z,active,no,NaN,Bredebro,NaN,NaN
3xz0h3d6r2qgmv9egms8yaz56,Christian,Vestergaard,Christian,Vestergaard,Male,C. Vestergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-04-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,193.0,NaN,NaN,4.0,2022-07-04Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
3ywgt5v070xudujs9f7cuqm7d,Jacob,Vetter Laursen,NaN,NaN,Male,J. Vetter,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-08-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,30.0,2023-07-01Z,2025-02-04Z,retired,no,NaN,NaN,NaN,NaN
4tbch5xcj60qkybw4r3wg7kr9,Kristoffer,Bangsbo Wichmann,Kristoffer,Wichmann,Male,K. Wichmann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1981-06-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,85.0,NaN,NaN,2021-03-01Z,2024-06-15Z,active,no,NaN,NaN,NaN,NaN
5h74cjs805y0ohpjpwzb19pg4,Viktor,Rosenkrantz,NaN,NaN,Male,V. Rosenkrantz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2006-03-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2023-08-08Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
5jdkdvxssuc8gvzwwrq5bs76y,Tobias,Sommer Sørensen,Tobias,Sommer,Male,T. Sommer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-11-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,NaN,right,19.0,2022-07-01Z,2023-08-19Z,active,no,NaN,NaN,NaN,NaN
5q4p56lg1vjsqo824aql0e1d6,Dalton James,Wilkins,Dalton,Wilkins,Male,D. Wilkins,New Zealand,wcq2y28a27syx5do1k2i2nj8,Defender,player,1999-04-15,New Zealand,wcq2y28a27syx5do1k2i2nj8,181.0,61.0,left,5.0,2022-07-01Z,2024-01-11Z,active,no,NaN,NaN,NaN,NaN
6bajck5osvj7trnwt2a5mc3dg,Isak Frederik,Tånnander,NaN,NaN,Male,I. Tånnander,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-06-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,22.0,2023-07-01Z,NaN,active,yes,NaN,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb
6qtjqrmnsknncx959xdfmwoic,Dijanis,Dudic,NaN,NaN,Male,D. Dudic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-04-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2024-03-30Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
6sdv4s8oz558wfhx72vwlpvu2,Lennart Franklin,Moser,Lennart,Moser,Male,L. Moser,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1999-12-06,Germany,36min0qztu8eydwvpv8t1is0m,196.0,88.0,left,99.0,2024-01-27Z,NaN,active,yes,NaN,Berlin,NaN,NaN
7165hb1x2ygl2j5weox7hy6i2,Jeppe,Pedersen,Jeppe,Pedersen,Male,J. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-03-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,72.0,right,17.0,2024-01-30Z,2024-08-10Z,active,no,NaN,Hirtshals,NaN,NaN
77ukg02lmfn6r70xfkw9607op,Sebastian Sommer,Sørensen,NaN,NaN,Male,S. Sommer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-04-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,72.0,NaN,6.0,2016-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
7nt9il7b9vvtgfco15bdpfpx,Mikkel,Jespersen,Mikkel,Jespersen,Male,M. Jespersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1991-06-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,29.0,2021-07-01Z,2024-06-30Z,active,no,NaN,Keine Angabe,NaN,NaN
7xde75gwrng67wvjkugv9xih,Christoffer Felix,Cornelius Petersen,Christoffer,Petersen,Male,C. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1997-10-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,1.0,2022-07-01Z,2024-07-31Z,active,no,NaN,NaN,NaN,NaN
8bm71c4c8n042rn1bm15f6fbo,Jesper,Sørensen,NaN,NaN,Male,J. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2003-04-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,33.0,2023-09-04Z,2024-01-22Z,active,no,NaN,NaN,NaN,NaN
8ewvm6ux4yvpwgrzjkc1chqwa,Albert,Nørager,NaN,NaN,Male,A. Nørager,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-10-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,3.0,2023-07-07Z,NaN,active,yes,NaN,NaN,NaN,NaN
932yrcg5whf7qk0o70cx5n88a,Mathias,Kristensen,Mathias,Kristensen,Male,M. Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1993-06-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,201.0,80.0,right,15.0,2023-07-18Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
93aftijgywz8ipt0e9i3ia1w4,Christian,Boyum Johansen,NaN,NaN,Male,C. Boyum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-05-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2023-10-19Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
9d3o7jvtrmybswt14x5tq4hrd,Davíð,Ingvarsson,Davíd,Ingvarsson,Male,D. Ingvarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1999-04-25,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,2024-02-03Z,2024-07-14Z,active,no,NaN,NaN,NaN,NaN
9yxkfqh2rr1rl68otq7ty9jhl,Dieudonne,Kouassi Yao,Yao,Dieudonne,Male,D. Yao,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,1997-02-14,Côte d'Ivoire,tin6kf561ywonqan0mettr98,178.0,NaN,left,11.0,2022-07-01Z,2023-08-07Z,active,no,NaN,NaN,NaN,NaN
ae86fel4p9nioy219v3lg62hg,Kyrylo,Shushman,NaN,NaN,Male,K. Shushman,Ukraine,315w6fk6umfzf4qvba3t55u61,Goalkeeper,player,2004-08-05,Ukraine,315w6fk6umfzf4qvba3t55u61,NaN,NaN,NaN,27.0,2023-07-14Z,NaN,active,yes,NaN,NaN,NaN,NaN
atpzaapboc464gg54zjpb6vx0,Johan,Børresen Guldbrand,NaN,NaN,Male,J. Guldbrand,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-04-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,20.0,2023-08-08Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
b6l4m6bmqgil9bjjov4tnuivo,Christoffer,Palm,NaN,NaN,Male,C. Palm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-03-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,14.0,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
bos3uipv4qefg67bdlr0us5w,Emil Flemming,Laustsen,NaN,NaN,Male,E. Laustsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-03-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,right,12.0,2023-07-01Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
c1kv9ybtguhs625d1vwlwa6ay,Jakob,Kiilerich Rask,Jakob,Kiilerich,Male,J. Kiilerich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-05-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,NaN,left,13.0,2019-07-27Z,2024-03-27Z,active,no,NaN,NaN,NaN,NaN
dqp8e2et9fm9r6zo47u1njq50,Nemo,Thomsen,NaN,NaN,Male,N. Thomsen,Greenland,9luu0jtbgpsk9oetk60qql5re,Attacker,player,2004-04-05,Greenland,9luu0jtbgpsk9oetk60qql5re,NaN,NaN,NaN,21.0,2023-07-01Z,2023-08-24Z,active,no,NaN,NaN,NaN,NaN
dqssvdpt2iwg8qn9wto3miind,Ari,Leifsson,Ari,Leifsson,Male,A. Leifsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1998-04-19,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,193.0,NaN,NaN,5.0,2024-02-02Z,NaN,active,yes,NaN,Reykjavík,NaN,NaN
dvnd5025v01tme7xzayw6jhn8,Nicolai,Bossen,NaN,NaN,Male,N. Bossen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-02-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,25.0,2023-08-04Z,2024-08-13Z,active,no,NaN,NaN,NaN,NaN
dyzzo6n83rg4fpvmqqa69moes,Asker,Beck Jensen,Asker,Beck,Male,A. Beck,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-07-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,77.0,right,16.0,2023-02-01Z,2025-01-31Z,active,no,NaN,Skanderborg,NaN,NaN
e3546n3qj447qgmizao50zx1w,Frederik,Brinch Møller,NaN,NaN,Male,F. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-12-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2024-04-05Z,NaN,active,yes,NaN,NaN,NaN,NaN
eja5wel1vk3bq6nf416b4ajft,Christian,Kudsk Mortensen,Christian,Kudsk,Male,C. Kudsk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-01-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,10.0,2019-08-31Z,2024-01-26Z,active,no,NaN,NaN,NaN,NaN
f1ba9g771s0zeel0titcj3omi,Abdoulie,Njai,NaN,NaN,Male,A. Njai,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-07-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,NaN,NaN,11.0,2024-02-02Z,NaN,active,yes,NaN,København,Gambia,4ix3ulx7h2a09r16jo9qdbuvp
f58yr2jmfp8kpgprfxbokt1t6,Mike,Vestergård,Mike,Vestergård,Male,M. Vestergård,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-11-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,8.0,2020-01-21Z,2025-02-07Z,active,no,NaN,NaN,NaN,NaN
tmcnw2lx5r40x2n1jgk198us,Lucas,Bulow Møller,NaN,NaN,Male,L. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-01-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,NaN,right,NaN,2024-03-07Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
zjklvm2eeuit947oxvxc2o0k,Valdemar,Philip,NaN,NaN,Male,V. Philip,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,24.0,2024-05-23Z,NaN,active,yes,NaN,NaN,NaN,NaN
137yh9yoooy7uo7on8arbcjro,Herman Junior,Kameni,Junior,Kameni,Male,J. Kameni,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,2001-05-14,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,NaN,NaN,2024-02-01Z,2024-06-30Z,active,no,NaN,Cameroon,NaN,NaN
17zahtopt5x8nvrrv5g6ool49,Mathias,Høst,NaN,NaN,Male,M. Høst,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-09-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,5.0,2021-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
1hk0w8yjuxe53g6iw9q0wjcic,Valdemar,Kjær Mikkelsen,NaN,NaN,Male,V. Mikkelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2005-04-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,24.0,2023-08-05Z,NaN,active,yes,NaN,NaN,NaN,NaN
23qknnqc6885diyi50phjss7p,Albert,Ejupi,Albert,Ejupi,Male,A. Ejupi,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1992-08-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,85.0,NaN,NaN,2024-03-13Z,2024-06-01Z,active,no,NaN,Stockholm,Kosovo,86u6edbqifdjsn49mbp2anw7p
24dnlh5ep1kag3tivpwu832sp,Marcus,Mølvadgaard,Marcus,Mølvadgaard,Male,M. Mølvadgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-08-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,82.0,NaN,81.0,2023-02-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
2dfaug2kb9bvskatxljg38lbd,Baba Oulen,Souare,Baba,Souare,Male,B. Souare,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,1999-03-07,Switzerland,3bh70jgvc5mn58x0byjkuda17,194.0,86.0,left,NaN,2024-01-31Z,2024-08-05Z,active,no,NaN,Genève,Senegal,6hhqyhr5cwq2pfprlazyposyk
2e33d7fcjnkxhy1owvrs4f65l,Henrik,Bellman,Henrik,Bellman,Male,H. Bellman,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1999-03-24,Sweden,1z6l2c33w2kyz9rdefs1d68nb,170.0,65.0,right,23.0,2024-04-06Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
2nhzk67r9ib0mumm20bpgxlux,Jesper,Overgaard Christiansen,NaN,NaN,Male,J. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-06-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,22.0,2015-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
2nl5jbynyy5vm68ltddawl1ey,Magnus,Haüser Nielsen,NaN,NaN,Male,M. Haüser,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-05-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,NaN,NaN,21.0,2021-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
2qedb8t85t1ieeed9613c9crt,Christian,Enemark,Christian,Enemark,Male,C. Enemark,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-01-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,78.0,NaN,6.0,2019-07-01Z,2024-06-15Z,active,no,NaN,NaN,NaN,NaN
