player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
P. Fallmann,b3t4pb1cc7bxpsnamkzfgau0a,m5tpogrj0txk7qjdbb57wba,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4132,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,NaN
W. Kallenbach,5le2v8wx9wsn9w37dnxmvfz10,m5tpogrj0txk7qjdbb57wba,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4132,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,NaN
L. Lord,dvdg19amf0z7gxh5bpy92tqp6,m5tpogrj0txk7qjdbb57wba,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4132,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,NaN
S. Nkansah,7vh98f3lex0pzg85lwbymopg5,m5tpogrj0txk7qjdbb57wba,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4132,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,NaN
S. Seitz,ebr9v3bqkf7c6vqmtekn802ui,m5tpogrj0txk7qjdbb57wba,1,NaN,Substitute,NaN,Attacker,1,NaN,2,NaN,NaN,NaN,NaN,1,2,NaN,25,NaN,NaN,1,2,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4132,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,1
C. Özkan,455bg314r7fmye2uiqd3tseeh,m5tpogrj0txk7qjdbb57wba,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4132,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,NaN
T. Stahl,7nxngsy7hle2n4fz8xz9dtxpl,76srs3o1mg7m0ky71cdqq86q3,NaN,NaN,Goalkeeper,Centre,NaN,23,NaN,NaN,1,24,NaN,NaN,4,35,28,90,28,5,6,12,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,13
H. Matsuda,b1xdfciw56oixnswvhqwvdwr8,76srs3o1mg7m0ky71cdqq86q3,6,3,Defender,Left,NaN,13,2,5,6,5,1,1,10,20,9,90,14,6,3,16,4,6,1,1,1,2,1,4,1,2,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,16
T. Walbrecht,9y4rsymsc89nte6d5vtv3imp6,76srs3o1mg7m0ky71cdqq86q3,4,NaN,Defender,Left/Centre,NaN,45,NaN,5,NaN,42,2,NaN,9,56,49,90,28,5,5,13,4,5,NaN,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,14
F. Göttlicher,cx9rdybwiq92qqs4dywjq4zfu,76srs3o1mg7m0ky71cdqq86q3,5,1,Defender,Centre/Right,NaN,26,NaN,6,NaN,20,3,NaN,8,35,23,90,17,4,3,14,3,4,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,9
F. Arkenberg,bpeyls434qtw1hk4317c1p4np,76srs3o1mg7m0ky71cdqq86q3,2,1,Defender,Right,NaN,10,NaN,7,3,5,1,NaN,5,18,9,90,11,4,2,10,2,6,1,5,1,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,14
K. Oudenne,f2ew09iry5vrew93i1gyg0ydw,76srs3o1mg7m0ky71cdqq86q3,5,1,Midfielder,Left,NaN,14,3,4,7,2,NaN,2,14,22,3,83,5,2,2,26,9,12,1,NaN,2,NaN,1,5,1,2,3,NaN,NaN,2,2,1,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,17
M. Besuschkow,dnfm28ygp404p18guuvbiwfkl,76srs3o1mg7m0ky71cdqq86q3,6,1,Midfielder,Left/Centre,NaN,46,NaN,3,4,23,NaN,NaN,26,54,25,90,25,12,4,32,14,19,2,1,2,4,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,1,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,11
M. Dammeier,dwfy7zhktruk22ygsgy0wizv8,76srs3o1mg7m0ky71cdqq86q3,8,6,Midfielder,Centre/Right,NaN,14,NaN,5,NaN,8,3,NaN,6,18,10,59,11,5,4,9,4,6,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,5
M. Momuluh,6tuxx5z4yoa95m83g9t9oyne,76srs3o1mg7m0ky71cdqq86q3,9,2,Midfielder,Right,NaN,7,5,4,1,1,1,1,6,11,1,83,2,NaN,4,13,6,10,1,NaN,1,2,NaN,3,NaN,1,4,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,15
T. Sanne,6zylxaf8xm7mu6dsth1kn1nv8,76srs3o1mg7m0ky71cdqq86q3,6,3,Striker,Left/Centre,NaN,7,1,2,1,3,NaN,NaN,7,8,4,83,3,NaN,2,7,5,5,1,NaN,1,1,NaN,NaN,NaN,2,3,3,NaN,1,NaN,NaN,NaN,1,1,,,442,1,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,5
M. Ndikom,cdiis8btibxp13g0hcaekzyms,76srs3o1mg7m0ky71cdqq86q3,12,4,Striker,Centre/Right,NaN,19,6,5,2,7,NaN,3,14,20,8,69,8,7,2,14,11,11,NaN,1,1,1,NaN,1,NaN,2,2,1,NaN,1,1,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,8
Mustafa Abdullatif,9o3efbd3rjh4q509mnfsea162,76srs3o1mg7m0ky71cdqq86q3,2,1,Substitute,NaN,Midfielder,12,1,2,2,3,NaN,1,9,19,3,31,9,3,2,16,5,12,NaN,1,NaN,1,NaN,NaN,NaN,2,3,1,NaN,1,NaN,NaN,NaN,1,1,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,9
K. Brandt,1grmn4px2aelni0j93buw3x4a,76srs3o1mg7m0ky71cdqq86q3,1,NaN,Substitute,NaN,Midfielder,8,1,1,NaN,4,2,NaN,5,10,4,21,5,3,2,7,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,3
S. Busch,kw9fmd7pfvjh1pmozo5vunmc,76srs3o1mg7m0ky71cdqq86q3,NaN,NaN,Substitute,NaN,Attacker,1,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,7,1,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,1
J. Danquah,9xi1nxiirm8xkxjskgq898xsk,76srs3o1mg7m0ky71cdqq86q3,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,NaN
N. Engelbreth,dkrdnje2v5n8md8wh5wgai8lw,76srs3o1mg7m0ky71cdqq86q3,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,NaN
R. Kalem,j15c25ldu7ff8e02a3fwe99m,76srs3o1mg7m0ky71cdqq86q3,1,NaN,Substitute,NaN,Midfielder,4,NaN,NaN,NaN,NaN,NaN,NaN,4,4,NaN,7,2,1,1,4,2,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,NaN
N. Quindt,51bp2t7zutweeyh3q3hwv8jpx,76srs3o1mg7m0ky71cdqq86q3,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,NaN
J. Videira,6x8gz7twggdh3ul72wa7r9dzo,76srs3o1mg7m0ky71cdqq86q3,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,NaN
J. Winter,8adbk77u3azdnzz2ts980o00k,76srs3o1mg7m0ky71cdqq86q3,NaN,NaN,Substitute,NaN,Attacker,2,NaN,2,NaN,2,NaN,NaN,NaN,2,2,7,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Erzgebirge Aue vs Hannover 96 II,5bhf8qryw5ltvvbodj3bu43ro,2024-08-03,NaN
M. Lotka,4u4lkw0zq671i7p9agoa57x7t,25j61j3nddighxngqktjlmt8n,NaN,NaN,Goalkeeper,Centre,NaN,15,NaN,1,NaN,14,2,NaN,4,15,15,90,16,1,12,7,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,6
Guille Bueno,47euqju4w50lh2ubrushp5hqs,25j61j3nddighxngqktjlmt8n,1,NaN,Defender,Left,NaN,36,1,4,4,16,4,1,20,42,17,90,18,10,6,26,14,18,2,2,2,1,NaN,1,NaN,NaN,NaN,NaN,,1,NaN,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,10
B. Hüning,1monns4rwfjbho6hlyycwmy38,25j61j3nddighxngqktjlmt8n,7,4,Defender,Left/Centre,NaN,66,NaN,4,NaN,48,NaN,NaN,22,70,50,90,10,6,NaN,24,5,6,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,5
Y. Lührs,8lqpjau7qoetlw19tmw5j43my,25j61j3nddighxngqktjlmt8n,4,2,Defender,Centre/Right,NaN,73,NaN,4,2,58,5,NaN,16,81,61,90,18,5,5,21,2,5,NaN,1,NaN,NaN,1,NaN,1,NaN,1,NaN,,NaN,NaN,,,1,1,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,10
P. Göbel,39m25p1bwy84bkk9dp6t86jmd,25j61j3nddighxngqktjlmt8n,5,3,Defender,Right,NaN,33,1,1,7,20,NaN,NaN,15,46,24,66,23,11,1,25,8,12,2,1,2,1,NaN,2,NaN,NaN,NaN,NaN,,NaN,2,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,18
F. Roggow,c4urlv223641wducbk00gdcve,25j61j3nddighxngqktjlmt8n,6,1,Defensive Midfielder,Left/Centre,NaN,33,2,15,NaN,22,1,2,14,39,24,90,13,8,4,18,9,12,NaN,6,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,7
A. Azhil,czpaltuhh1gskg7zh7k7qyqui,25j61j3nddighxngqktjlmt8n,4,1,Defensive Midfielder,Centre/Right,NaN,43,NaN,3,6,16,3,NaN,28,49,16,90,19,10,7,38,13,18,NaN,NaN,NaN,3,1,4,1,NaN,1,NaN,,1,1,,,1,1,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,13
R. Elongo-Yombo,72m3gq1m8jqc8l51voat25rvu,25j61j3nddighxngqktjlmt8n,4,1,Attacking Midfielder,Left,NaN,6,3,4,1,2,1,1,4,8,4,67,3,1,3,5,2,2,NaN,1,NaN,2,NaN,1,NaN,NaN,2,NaN,,NaN,NaN,,,1,1,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,9
A. Fóti,7whbozlpn1r4l2djm2cmuirmy,25j61j3nddighxngqktjlmt8n,3,1,Attacking Midfielder,Centre,NaN,15,NaN,2,3,7,NaN,NaN,9,18,8,66,4,4,NaN,12,5,7,NaN,1,NaN,NaN,NaN,2,NaN,1,1,NaN,,NaN,1,,,1,1,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,5
J. Hettwer,bt14dhf0l9mchdmbh7ygtzeqy,25j61j3nddighxngqktjlmt8n,5,4,Attacking Midfielder,Right,NaN,14,NaN,2,2,5,NaN,NaN,9,21,5,89,9,3,1,16,6,12,1,2,3,1,NaN,NaN,NaN,2,3,1,,NaN,NaN,,,1,1,1,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,14
J. Paulina,5y55y7drtgyugbxta0jwpmzh0,25j61j3nddighxngqktjlmt8n,8,4,Striker,Centre,NaN,11,1,8,2,3,NaN,1,9,19,3,85,4,3,1,17,6,13,NaN,5,NaN,NaN,NaN,NaN,NaN,3,7,3,,1,NaN,,,1,1,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,10
P. Besong,9fn24kmral0uddw40xijmbi3u,25j61j3nddighxngqktjlmt8n,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,NaN
B. Drakas,7x2dynnjbqzxrflnz6yxt0sq2,25j61j3nddighxngqktjlmt8n,1,NaN,Substitute,NaN,Midfielder,6,1,NaN,1,2,NaN,NaN,4,7,2,24,NaN,NaN,1,5,3,4,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,2
M. Eberwein,d9vkvthcb6knjivbru804smhh,25j61j3nddighxngqktjlmt8n,NaN,NaN,Substitute,NaN,Midfielder,7,NaN,3,1,1,NaN,NaN,7,11,3,24,5,2,NaN,9,4,5,NaN,3,NaN,NaN,NaN,1,NaN,2,2,2,,NaN,1,,,NaN,NaN,1,1,4231,2,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,4
T. Estêvão,3gaupzzyre7xbgmzb7mmharfu,25j61j3nddighxngqktjlmt8n,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,NaN
N. Jessen,52s0uy7qmjwd98ppibzohvp7u,25j61j3nddighxngqktjlmt8n,1,NaN,Substitute,NaN,Defender,11,NaN,NaN,NaN,8,1,NaN,3,12,9,23,3,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,2
A. Kamara,6bqx6mm3vesoc45r9mt5ygeay,25j61j3nddighxngqktjlmt8n,1,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,1,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,2
D. Krevsun,bwvb9900dk7pggsvshsup2kno,25j61j3nddighxngqktjlmt8n,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,NaN
B. Moğultay,2jdhaxtefr8dyxogyw2wwnwus,25j61j3nddighxngqktjlmt8n,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,NaN
F. Paschke,ep0dtqmkr5dj5wlct6s3d8qqy,25j61j3nddighxngqktjlmt8n,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,NaN,1,NaN,NaN,NaN,1,2,NaN,5,2,NaN,1,3,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,2
K. Heide,dggh9etem6sgnvmlas11ma5uc,9hf3qhwxy4k0908nw0xo8rj32,NaN,NaN,Goalkeeper,Centre,NaN,24,NaN,NaN,NaN,22,4,NaN,3,33,26,90,20,3,13,10,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,11
N. Ortel,bn4jx6l3w7vsinuh1khji2u0a,9hf3qhwxy4k0908nw0xo8rj32,2,2,Defender,Left,NaN,31,NaN,4,1,28,1,NaN,4,43,32,90,22,4,3,12,NaN,4,NaN,3,NaN,1,1,NaN,1,NaN,NaN,NaN,,1,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,14
M. Stiefler,b4fcia9lh3bnemqp7i2hp9ck5,9hf3qhwxy4k0908nw0xo8rj32,6,5,Defender,Left/Centre,NaN,66,NaN,7,NaN,68,1,NaN,9,75,72,90,30,5,1,14,3,5,NaN,3,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,9
V. Zentrich,4qv3l4vcit09j7duh6gapuui,9hf3qhwxy4k0908nw0xo8rj32,6,4,Defender,Centre/Right,NaN,58,1,3,1,50,4,NaN,9,69,54,90,28,6,5,17,3,7,NaN,2,NaN,1,NaN,1,NaN,NaN,2,1,,NaN,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,13
M. Schwabl,549qau4qmxaaydnhp27qcf3rp,9hf3qhwxy4k0908nw0xo8rj32,5,1,Defender,Right,NaN,26,1,3,7,18,3,1,9,35,21,90,16,7,5,19,5,9,1,NaN,1,2,NaN,5,NaN,NaN,1,NaN,,NaN,1,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,18
S. Maier,eiydye1qz2fzvtv4z0ogl6xn9,9hf3qhwxy4k0908nw0xo8rj32,4,1,Midfielder,Left,NaN,20,NaN,6,3,8,NaN,NaN,13,32,10,71,14,8,3,25,5,12,1,2,1,1,NaN,1,NaN,1,1,1,,2,NaN,,,2,2,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,18
B. Westermeier,agqg8ul854ax0876ndx23mlpm,9hf3qhwxy4k0908nw0xo8rj32,6,3,Midfielder,Left/Centre,NaN,42,NaN,2,1,29,3,NaN,13,47,31,87,8,3,6,16,5,6,NaN,NaN,NaN,3,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,,,2,2,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,7
D. Waidner,wfagsofq31xc3i7mxfhkgqju,9hf3qhwxy4k0908nw0xo8rj32,2,NaN,Midfielder,Centre/Right,NaN,32,1,5,1,22,3,NaN,12,34,22,90,9,4,3,14,5,6,NaN,1,NaN,NaN,2,1,2,NaN,3,1,,NaN,1,,,5,5,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,5
S. Skarlatidis,2x4wlkg3axvb9gc7tziyg7o5,9hf3qhwxy4k0908nw0xo8rj32,6,1,Midfielder,Right,NaN,19,3,3,12,6,NaN,2,18,23,8,90,10,4,2,27,9,11,1,1,3,1,NaN,7,NaN,1,3,NaN,,1,3,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,15
J. Kügel,jtgomasneewk0e1lc2x45boq,9hf3qhwxy4k0908nw0xo8rj32,6,3,Striker,Left/Centre,NaN,8,1,8,1,2,NaN,1,6,14,3,90,2,NaN,NaN,12,4,8,1,3,1,NaN,NaN,1,NaN,1,7,1,,NaN,NaN,,,NaN,NaN,1,1,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,9
L. Jastremski,ayv97qxta6ox6fnzs6lszw1gq,9hf3qhwxy4k0908nw0xo8rj32,6,3,Striker,Centre/Right,NaN,9,NaN,6,2,4,NaN,NaN,6,12,4,63,4,2,NaN,10,2,4,1,5,1,NaN,NaN,1,NaN,2,4,2,,NaN,NaN,,,1,1,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03,8
