id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,endDate,status,active,secondNationality,secondNationalityId,placeOfBirth,foot,knownName
khvgxqohya7mawca1qx5q590,Sofiane,Djeffal,Sofiane,Djeffal,Male,S. Djeffal,France,7gww28djs405rfga69smki84o,Midfielder,player,1999-04-19,France,7gww28djs405rfga69smki84o,180.0,79.0,3.0,2025-01-31Z,NaN,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,NaN,NaN,NaN
rtercnq9nn7y0814ghe7wo2x,Daniel Jacob,Barbir,Daniel,Barbir,Male,D. Barbir,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-01-31,USA,7hr2f89v44y65dyu9k92vprwn,191.0,84.0,14.0,2025-01-31Z,NaN,active,yes,Romania,17oj2qrzqlkhdjvazum10sx2i,Atlanta,left,NaN
1l1r86a2u6fheng6y1j169q1g,Ethan,Pendleton,Ethan,Pendleton,Male,E. Pendleton,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-10-17,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,35.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
1rsr9bg12y3480inhp9pn22vo,Bibi Hakim,Karamoko,Bibi,Karamoko,Male,B. Karamoko,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-11-01,USA,7hr2f89v44y65dyu9k92vprwn,183.0,85.0,31.0,2025-05-30Z,2025-12-31Z,active,yes,NaN,NaN,NaN,NaN,NaN
21vmi7qtrujzez3ziux0wa4et,Florian,Valot,Florian,Valot,Male,F. Valot,France,7gww28djs405rfga69smki84o,Midfielder,player,1993-02-12,France,7gww28djs405rfga69smki84o,175.0,69.0,10.0,2024-03-07Z,NaN,active,yes,NaN,NaN,Pau,both,NaN
2cu5uohq2rwhe2hy3y72zhc2y,Alex,Nagy,Alex,Nagy,Male,A. Nagy,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-03-22,USA,7hr2f89v44y65dyu9k92vprwn,185.0,82.0,13.0,2023-01-20Z,NaN,active,yes,NaN,NaN,Bow,NaN,NaN
2d3jvw0lwyc0xjvyyxrcdjml0,Uriel,Koffi,Uriel,Koffi,Male,U. Koffi,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-01-16,USA,7hr2f89v44y65dyu9k92vprwn,172.0,66.0,47.0,2025-04-18Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
2pgnxsms6g1n8rr3nn9z9smj8,Víctor Nicolás,Lonchuk,Victor,Lonchuk,Male,V. Lonchuk,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,assistant coach,1986-11-15,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,NaN,2025-05-03Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
3iygln7x6y336sb1qa3lfpa3u,Surafel,Dagnachew Mengistu,Surafel,Dagnachew,Male,S. Dagnachew,Ethiopia,5rbnsdndc8mp36d76dwuzd2ow,Midfielder,player,1997-09-11,Ethiopia,5rbnsdndc8mp36d76dwuzd2ow,NaN,NaN,19.0,2024-06-05Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
3y5650rx37d3hnh3sxzhaz7xl,Benjamin,Mines,Ben,Mines,Male,B. Mines,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-05-13,USA,7hr2f89v44y65dyu9k92vprwn,175.0,70.0,20.0,2025-03-07Z,NaN,active,yes,NaN,NaN,Ridgefield,both,NaN
49ki6wsieoy8t4baq73o0zhbe,Arquímides Rafael Zacarías,Ordóñez,Arquímides,Ordóñez,Male,A. Ordóñez,Guatemala,6bw57gk867vfrep8b5e4ykh24,Attacker,player,2003-08-05,USA,7hr2f89v44y65dyu9k92vprwn,191.0,82.0,9.0,2025-08-06Z,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,Cincinnati,right,NaN
4vakuxmddvxbbcnpkxdflm1ka,Ryan,Martin,Ryan,Martin,Male,R. Martin,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1983-05-19,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2019-05-30Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
59kky4fyi0w9bdz4ow3gs95yi,Keegan Kelly,Tingey,Keegan,Tingey,Male,K. Tingey,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-08-17,USA,7hr2f89v44y65dyu9k92vprwn,178.0,75.0,3.0,2024-03-06Z,NaN,active,yes,NaN,NaN,Danville,right,NaN
5lqw7w3e81w2nte5nwt2w0s2c,Lorenzo,Herrera-Rauda,Lorenzo,Herrera,Male,L. Herrera-Rauda,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2006-12-20,USA,7hr2f89v44y65dyu9k92vprwn,175.0,82.0,89.0,2025-06-20Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
6j5qn2b7t0165vl1t26v001zo,Wesley,Leggett,Wesley,Leggett,Male,W. Leggett,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2001-03-16,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,7.0,2023-01-10Z,NaN,active,yes,NaN,NaN,Lawrence,NaN,NaN
6z4eha1ejqruj39ddvzvy0ju2,Jeremy Edmilson,Garay Solís,Jeremy,Garay,Male,J. Garay,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,2003-04-01,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,21.0,2025-06-20Z,2025-07-24Z,active,no,USA,7hr2f89v44y65dyu9k92vprwn,Woodbridge,NaN,NaN
79knhnp7bvpjomzz14k715wtm,Omari Nkosi Matthew,Glasgow,Omari,Glasgow,Male,O. Glasgow,Guyana,zpgq0l9kubdo7r4zonkowr1c,Attacker,player,2003-11-22,Guyana,zpgq0l9kubdo7r4zonkowr1c,175.0,74.0,26.0,2025-08-07Z,2025-12-31Z,active,yes,NaN,NaN,Georgetown,both,NaN
7ehcrcdv82ib5fkpo3498gpgp,Kwame,Awuah,Kwame,Awuah,Male,K. Awuah,Canada,1iaoypzp6syf32cz9l15pzp7e,Defender,player,1995-12-02,Canada,1iaoypzp6syf32cz9l15pzp7e,173.0,72.0,6.0,2023-01-17Z,NaN,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,Toronto,NaN,NaN
7lmf6beyvhncglhw9avm40qju,Hugo Alain,Fauroux,Hugo,Fauroux,Male,H. Fauroux,France,7gww28djs405rfga69smki84o,Goalkeeper,player,1996-08-23,France,7gww28djs405rfga69smki84o,185.0,84.0,23.0,2023-02-03Z,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,Cannes,NaN,NaN
7xmkuf6t0h8n9dirv85jx25n8,Joshua,Erlandson,Joshua,Erlandson,Male,J. Erlandson,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-11-09,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,55.0,2025-04-05Z,2025-04-30Z,active,no,Philippines,2bn52u7dpgfatwqumx224cczx,Akron.OH,NaN,NaN
7zk1ckoyz3wv2500adxmdehg5,Jack,Stefanowski,Jack,Stefanowski,Male,J. Stefanowski,USA,7hr2f89v44y65dyu9k92vprwn,NaN,assistant coach,1975-03-26,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,2025-07-03Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
87n7hmq7f1q1avazbmwmcg222,Andrew,Skundrich,Drew,Skundrich,Male,A. Skundrich,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1995-09-17,USA,7hr2f89v44y65dyu9k92vprwn,180.0,74.0,12.0,2024-03-07Z,NaN,active,yes,NaN,NaN,Lancaster,NaN,NaN
8bp3sbo230kdhnw76stsw2u39,Pedro Miguel,Martins Santos,Pedro Miguel,Martins Santos,Male,Pedro Santos,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,1988-04-22,Portugal,1nbm5i9a0403zzvltn17lxinc,170.0,65.0,17.0,2025-03-28Z,NaN,active,yes,NaN,NaN,Lisboa,left,Pedro Santos
8xte0mzawblk2ufasxalijk2y,Riley Joshua,Bidois,Riley,Bidois,Male,R. Bidois,New Zealand,wcq2y28a27syx5do1k2i2nj8,Attacker,player,2002-03-12,New Zealand,wcq2y28a27syx5do1k2i2nj8,184.0,81.0,15.0,2024-02-17Z,NaN,active,yes,NaN,NaN,Tauranga,left,NaN
906pdcavtipx0q93b1ed1lrai,Cole,Turner,Cole,Turner,Male,C. Turner,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-07-07,USA,7hr2f89v44y65dyu9k92vprwn,188.0,82.0,16.0,2023-01-19Z,NaN,active,yes,NaN,NaN,Churchville,NaN,NaN
90uqttqnx2yz4xagjagsk6olw,Luca,Piras,Luca,Piras,Male,L. Piras,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2004-04-09,Italy,25f2cmb2r8mk5rj92tzer6kvv,175.0,73.0,33.0,2025-08-08Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
agl19e1fx5123lk28avksxb3e,Abdellatif,Aboukoura,Abdellatif,Aboukoura,Male,A. Aboukoura,Egypt,42vt7mha0thcwd0ihw3p29x5i,Midfielder,player,2004-10-16,USA,7hr2f89v44y65dyu9k92vprwn,173.0,75.0,11.0,2024-03-08Z,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN
b6t0f1g03ixymivs4fbaiewic,Jacob,Erlandson,Jacob,Erlandson,Male,J. Erlandson,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-03-14,USA,7hr2f89v44y65dyu9k92vprwn,186.0,79.0,24.0,2024-02-14Z,NaN,active,yes,Philippines,2bn52u7dpgfatwqumx224cczx,NaN,NaN,NaN
bnrjyqkjni7gx0hi66lu4uxre,Garrison Isaiah,Tubbs,Garrison,Tubbs,Male,G. Tubbs,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-02-17,USA,7hr2f89v44y65dyu9k92vprwn,188.0,79.0,32.0,2025-04-25Z,2025-05-02Z,active,no,NaN,NaN,Jacksonville,NaN,NaN
da2xipmbg3v2jwwe6twcs1fu2,Christian,Sorto,Christian,Sorto,Male,C. Sorto,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,2000-01-19,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,99.0,2025-03-07Z,2025-04-03Z,active,no,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN
db1h2huu8z1quj816wol1wgkp,Thomas Martin,McCabe,Tommy,McCabe,Male,T. McCabe,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-04-04,USA,7hr2f89v44y65dyu9k92vprwn,180.0,86.0,4.0,2024-03-06Z,NaN,active,yes,NaN,NaN,South Orange,NaN,NaN
dek9c2ef9ahynvfrk60d9tm5m,Yanis,Leerman,Yanis,Leerman,Male,Y. Leerman,France,7gww28djs405rfga69smki84o,Defender,player,1998-06-15,France,7gww28djs405rfga69smki84o,188.0,80.0,5.0,2023-01-18Z,NaN,active,yes,NaN,NaN,Troyes,NaN,NaN
e01adcq62lg6avlh5730enx90,Aaron,Hurge,Aaron,Hurge,Male,A. Hurge,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Midfielder,player,2007-01-05,USA,7hr2f89v44y65dyu9k92vprwn,170.0,NaN,88.0,2025-02-04Z,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,West Palm Beach,NaN,NaN
e0i0n47bol0sigq7s1zdiay1,Robert,Dambrot,Robby,Dambrot,Male,R. Dambrot,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1994-10-19,USA,7hr2f89v44y65dyu9k92vprwn,188.0,78.0,22.0,2024-03-06Z,NaN,active,yes,NaN,NaN,Akron,NaN,NaN
e2olfsduxvaqsx6rdbaasa356,Moses Blessing,Nyeman,Moses,Nyeman,Male,M. Nyeman,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-11-05,Liberia,78fh41lat89a3xaqjqcdzb4ul,165.0,65.0,8.0,2025-01-31Z,NaN,active,yes,Liberia,78fh41lat89a3xaqjqcdzb4ul,Monrovia,NaN,NaN
ekzwxb68vg0w7o14zcq8n4vs9,Zachary Thomas,Ryan,Zach,Ryan,Male,Z. Ryan,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-01-14,USA,7hr2f89v44y65dyu9k92vprwn,185.0,79.0,14.0,2023-01-14Z,NaN,active,yes,NaN,NaN,Chatham,NaN,NaN
f0wprovraucxrx9wwd5au2pzo,Ryan,Jack,Ryan,Jack,Male,R. Jack,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2004-03-12,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,30.0,2025-03-07Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
15jb2rb0mvhaz492ii7yqrk6h,Kevon Jamar,Lambert,Kevon,Lambert,Male,K. Lambert,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Midfielder,player,1997-03-22,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,191.0,82.0,31.0,2025-01-31Z,2025-12-31Z,active,yes,NaN,NaN,Lionel Town,both,NaN
1xb2wmuzlhgo6vt7f9yl2rnkk,Carlos,Moguel Jr.,Carlos,Moguel,Male,C. Moguel,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-06-21,USA,7hr2f89v44y65dyu9k92vprwn,170.0,63.0,8.0,2021-04-21Z,NaN,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN,NaN
2ekg8ntkxc3szd8d9bnv20npw,Brandon,Dayes,Brandon,Dayes,Male,B. Dayes,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2008-12-17,USA,7hr2f89v44y65dyu9k92vprwn,180.0,72.0,83.0,2024-07-29Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
2g5s1bd38e3v7j8h11xq3uo6h,Jake Francis,Morris,Jake,Morris,Male,J. Morris,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-03-03,USA,7hr2f89v44y65dyu9k92vprwn,188.0,86.0,3.0,2024-01-05Z,NaN,active,yes,Canada,1iaoypzp6syf32cz9l15pzp7e,Fort Lauderdale,left,NaN
2ota3h0k5a4cpbb0pwgh7aiac,Aidan,Garmestani,Aidan,Garmestani,Male,A. Garmestani,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2009-02-10,USA,7hr2f89v44y65dyu9k92vprwn,178.0,68.0,93.0,2025-07-12Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
2sryujyf8ykae9h5621zdewpg,Dominic,Del Negro,Dominic,Del Negro,Male,D. Del Negro,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2009-01-23,USA,7hr2f89v44y65dyu9k92vprwn,173.0,70.0,85.0,2025-07-12Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
35bpd9cmuep6cqczngaqpc19m,Phillip Joseph,Goodrum,Phillip,Goodrum,Male,P. Goodrum,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1997-06-20,USA,7hr2f89v44y65dyu9k92vprwn,185.0,77.0,9.0,2024-08-14Z,NaN,active,yes,NaN,NaN,Nashville,left,NaN
3736zltaevnug90mzmmhous5w,Cooper,Tyler,Cooper,Tyler,Male,C. Tyler,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2009-05-14,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2025-07-29Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
3hb6yji6u8ftefif91lfrbtre,Jansen,Wilson,Jansen,Wilson,Male,J. Wilson,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2001-06-14,USA,7hr2f89v44y65dyu9k92vprwn,180.0,70.0,25.0,2024-02-16Z,NaN,active,yes,NaN,NaN,Elizabethtown,NaN,NaN
42hi96pvzz8f69ixlcncn0549,Kyle,Adams,Kyle,Adams,Male,K. Adams,New Zealand,wcq2y28a27syx5do1k2i2nj8,Defender,player,1996-11-20,New Zealand,wcq2y28a27syx5do1k2i2nj8,185.0,86.0,32.0,2023-07-26Z,NaN,active,yes,NaN,NaN,Auckland,left,NaN
486r7pszrdk085ot7cy2008dm,Evan,Davila,Evan,Davila,Male,E. Davila,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-02-07,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,27.0,2023-03-11Z,NaN,active,yes,NaN,NaN,NaN,NaN,Evan Davila
4f03usm5tnljkqleajmz9kmol,Cameron Paul,Lancaster,Cameron,Lancaster,Male,C. Lancaster,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,1992-11-05,England,1fk5l4hkqk12i7zske6mcqju6,185.0,87.0,53.0,2025-05-24Z,NaN,active,yes,NaN,NaN,London,NaN,NaN
4j66zd5w1epq6dlmux4o9ac45,Brian Tyler,Ownby,Brian,Ownby,Male,B. Ownby,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1990-07-16,USA,7hr2f89v44y65dyu9k92vprwn,180.0,73.0,10.0,2017-02-14Z,NaN,active,yes,NaN,NaN,Glen Allen,NaN,NaN
56dgwb24qfzj4coisw4lj4duc,Issac,Cano,Issac,Cano,Male,I. Cano,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2004-03-26,USA,7hr2f89v44y65dyu9k92vprwn,178.0,70.0,70.0,2024-11-30Z,NaN,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,Lexington,NaN,NaN
5rdtu4wmswu65eqjjw38uao0k,Joshua,Jones,Josh,Jones,Male,J. Jones,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-11-19,USA,7hr2f89v44y65dyu9k92vprwn,196.0,95.0,24.0,2025-01-31Z,NaN,active,yes,NaN,NaN,Hatfield,NaN,NaN
66ppks6yr7x94av2huve8bpjo,Luke,Petter,Luke,Petter,Male,L. Petter,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2009-07-08,USA,7hr2f89v44y65dyu9k92vprwn,191.0,75.0,89.0,2025-07-12Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
73dcahb0bzv6fzvjkw6ljif9x,Simon,Bird,Simon,Bird,Male,S. Bird,England,1fk5l4hkqk12i7zske6mcqju6,NaN,assistant coach,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,2024-08-30Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
7ah0ltnl9jhi85psn94ty91at,Danny,Cruz,Danny,Cruz,Male,D. Cruz,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1990-01-03,USA,7hr2f89v44y65dyu9k92vprwn,173.0,77.0,NaN,2021-05-04Z,NaN,active,yes,NaN,NaN,Petersburg,left,NaN
7f1q3d59u9n16v9xrskfxqsq1,Amadou,Tidiane Dia,Amadou,Dia,Male,A. Dia,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1993-06-08,France,7gww28djs405rfga69smki84o,177.0,70.0,13.0,2022-03-09Z,NaN,active,yes,France,7gww28djs405rfga69smki84o,Nantes,left,NaN
7hlfdid37wq96tz5jlb96mw44,Ryan,Troutman,Ryan,Troutman,Male,R. Troutman,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2000-05-15,USA,7hr2f89v44y65dyu9k92vprwn,188.0,82.0,30.0,2024-03-07Z,NaN,active,yes,NaN,NaN,Louisville,NaN,NaN
869lv47g5aohwwzeyzx9xmt7u,Zachary Allan,Duncan,Zach,Duncan,Male,Z. Duncan,Australia,u5ieemi69z72c3bgczyy68lo,Midfielder,player,2000-05-31,Australia,u5ieemi69z72c3bgczyy68lo,175.0,77.0,6.0,2025-01-31Z,NaN,active,yes,NaN,NaN,Sydney,right,NaN
9gvsswyf0gzxekrjdkpuqrh0p,Sean William,Totsch,Sean,Totsch,Male,S. Totsch,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1991-09-16,USA,7hr2f89v44y65dyu9k92vprwn,188.0,88.0,4.0,2017-02-14Z,NaN,active,yes,NaN,NaN,Fargo,NaN,NaN
9on1djzp2v5e7nd47rtu3z9jo,Silas,Damm,Silas,Damm,Male,S. Damm,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2007-02-15,USA,7hr2f89v44y65dyu9k92vprwn,178.0,75.0,96.0,2025-07-12Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
9qhpi9y9iujvkbocafhgrj04q,Cameron,Duke,Cameron,Duke,Male,C. Duke,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-02-13,USA,7hr2f89v44y65dyu9k92vprwn,170.0,63.0,28.0,2025-04-14Z,2025-05-09Z,active,no,NaN,NaN,Overland Park,right,NaN
a3k4grlhkn63p3xfb2rzslkdm,Damian Jas,Las,Damian,Las,Male,D. Las,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2002-04-11,USA,7hr2f89v44y65dyu9k92vprwn,188.0,84.0,1.0,2025-01-31Z,2025-12-31Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,Des Plaines,right,NaN
achy1l1rfq2d4ftn6l1esht9m,Adrien Alfredo,Pérez,Adrien,Pérez,Male,A. Pérez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1995-10-13,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,16.0,2024-01-01Z,NaN,active,yes,NaN,NaN,Los Angeles,NaN,Adrien Pérez
aj5x0l6jpxl7s8pfmhgc4060a,Samuel,Gleadle,Sam,Gleadle,Male,S. Gleadle,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1996-03-20,England,1fk5l4hkqk12i7zske6mcqju6,178.0,74.0,23.0,2024-01-08Z,NaN,active,yes,NaN,NaN,Chichester,left,NaN
aomjkj5s52jkzgk3ljsz0osiy,Emanuel,Perez,Emanuel,Perez,Male,E. Perez,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-02-19,USA,7hr2f89v44y65dyu9k92vprwn,183.0,73.0,15.0,2024-08-28Z,NaN,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,Garner,NaN,Emanuel Perez
bteydgv4om5ylyoznx9vesogl,Niall,McCabe,Niall,McCabe,Male,N. McCabe,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Midfielder,player,1990-10-06,Republic of Ireland,63nepb66un7juhglo2g6rezcl,180.0,76.0,11.0,2015-01-01Z,NaN,active,yes,NaN,NaN,Dublin,NaN,NaN
bylxjx10did284ckrvj8bm6ms,Griffin,Rose,Griffin,Rose,Male,G. Rose,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2009-09-23,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2025-07-29Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
bz89bwb56g1gf069mbandpyxg,Crew,Hartlage,Crew,Hartlage,Male,C. Hartlage,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2007-01-31,USA,7hr2f89v44y65dyu9k92vprwn,185.0,82.0,92.0,2024-08-05Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
cf744cscgw47rjb18w08wstuc,Hayden,Stamps,Hayden,Stamps,Male,H. Stamps,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2008-01-30,USA,7hr2f89v44y65dyu9k92vprwn,180.0,72.0,80.0,2024-03-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
cla0i94uyddjw7jzqoyfsplre,Aiden,McFadden,Aiden,McFadden,Male,A. McFadden,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-09-28,USA,7hr2f89v44y65dyu9k92vprwn,175.0,75.0,2.0,2024-07-21Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
cxscznjyygtsgbajv08q04sq2,Ray,Serrano Lopez,Ray,Serrano,Male,R. Serrano,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-05-09,USA,7hr2f89v44y65dyu9k92vprwn,170.0,63.0,7.0,2022-03-09Z,NaN,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,Moses Lake,right,NaN
d2ny0huv78m4m6p65y8eou7oq,Taylor Jacob,Davila,Taylor,Davila,Male,T. Davila,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-08-04,USA,7hr2f89v44y65dyu9k92vprwn,175.0,84.0,17.0,2024-01-01Z,NaN,active,yes,NaN,NaN,Sherman Oaks,NaN,Taylor Davila
dmt7u318lrlq0ogx7bqm8fu38,Cohen,Havill,Cohen,Havill,Male,C. Havill,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2008-03-03,USA,7hr2f89v44y65dyu9k92vprwn,173.0,70.0,94.0,2025-07-12Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
e2rv433ve4ytatjl94dcz1hm2,Arturo,Osuna Ordóñez,Arturo,Ordóñez,Male,Arturo Ordóñez,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,1997-05-22,Spain,49ih1pwv3ahshdf8uzrimi54c,188.0,83.0,5.0,2024-01-01Z,NaN,active,yes,NaN,NaN,Salou,right,NaN
ee2bxdrewegoftl3kp0agz6z8,Evan,Woodward,Evan,Woodward,Male,E. Woodward,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2009-11-23,USA,7hr2f89v44y65dyu9k92vprwn,175.0,63.0,86.0,2025-07-12Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
gh95v4a16uhyqk17jna1dez8,David Grayson,Travis,David,Travis,Male,D. Travis,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-03-26,USA,7hr2f89v44y65dyu9k92vprwn,173.0,63.0,87.0,2024-07-29Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
hglsr5ybsi6bsl178ge0c31m,Daniel Antoni,Faundez González,Danny,Faundez,Male,D. Faundez,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1993-02-02,USA,7hr2f89v44y65dyu9k92vprwn,188.0,86.0,12.0,2022-05-13Z,NaN,active,yes,Chile,32tb8d7824xg4i0ybxzssczu0,Seattle,NaN,NaN
1460tac94fhhy43lmohs4fj3e,Nicolás Javier,Cardona Ruiz,Nicolás,Cardona,Male,N. Cardona,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,Defender,player,1999-02-11,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,178.0,77.0,4.0,2024-01-31Z,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN,right,NaN
1xkff6cxd8zycnd3n3odmvai1,Cristian Matías,Vázquez,Cristian,Vázquez,Male,C. Vázquez,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1998-11-11,Argentina,2vovxa97k7v7ofa85dah2xktb,180.0,68.0,30.0,2025-01-31Z,NaN,active,yes,NaN,NaN,Buenos Aires,left,NaN
3bpj0qbeokaqc33aro8v7qpec,Michael,Lawrence,Michael,Lawrence,Male,M. Lawrence,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-07-10,USA,7hr2f89v44y65dyu9k92vprwn,188.0,NaN,19.0,2023-04-20Z,NaN,active,yes,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,NaN,NaN
